Date,NewsSourceName,Headline,Polarity,Subjectivity,Category,,,,,,,,,,,,,,,
2019-06-12 22:22:29.376480,NBC,Protesters flee tear gas after Hong Kong delays debate on extradition proposal,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-12 22:22:29.376480,Washington Post,Trump doesn’t want to be impeached — but he is fascinated by ‘the I-word’,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-12 22:22:29.376480,ABC,"'Start Here': Trump, Biden, Jon Stewart",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-12 22:22:29.376480,Breitbart,Wear What You BelieveAll-New Breitbart Store Counters a World of Polarized Apparel,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-12 22:22:29.376480,Buzzfeed,Britney Spears Exposes Paparazzi And Posts Proof They Edited Pictures To Make Her Look Heavier,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-12 22:22:29.376480,China Daily,Relief underway to deal with floods,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-12 22:22:29.376480,Sixth Tone,Scarred Lives: The Lasting Hurt of China’s Leprosy Villages,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,Fox,"Iranian vessel removed unexploded mine from stricken oil tanker in Gulf of Oman, US officials say",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,NBC,"As tensions escalate between U.S. and Iran, experts fear misstep could trigger war ",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,Washington Post,U.S. releases video purporting to show Iranians removing mine after tanker explosion,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,ABC,Iran responsible for attack on tankers: Pompeo,0.2,0.55,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,Breitbart,EXCLUSIVE: Facebook’s Process to Label You a ‘Hate Agent’ RevealedChina Social Credit Score Comes to USA,-0.38,0.48,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,Buzzfeed,12 Celebrity #TBT Photos You Need To See This Week,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,China Daily,Workplace accidents drop this year,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-14 13:16:50.181966,Sixth Tone,"To Ease Health Care Burden, China Promotes Private Clinics",0,0.38,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,Fox,Trump’s plan to make Air Force One look ‘more American’ has some House Democrats fuming,0.25,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,NBC,The heat's on all of the 2020 Democrats as first debate nights near,0.17,0.37,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,Washington Post,"As war fears loom, Trump’s Iran policy, arms deals face challenges in Congress",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,ABC,Man arrested for trying to jump White House fence,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,Breitbart,Pew: Illegal Alien Population Booms in Red States Ahead of 2020 Election,-0.25,0.42,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,Buzzfeed,"Millennials Are No Good, Here’s 21 Reasons Why",-0.35,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,China Daily,Workplace accidents drop this year,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-15 12:44:46.904359,Sixth Tone,How ‘The Penis Monologues’ Challenges China’s Toxic Masculinity,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,Fox,"Trump, AOC on the same page after Dem warns about 'real risk' of president's re-election",0.1,0.21,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,NBC,"Without swift action on climate change, heat waves could kill thousands in U.S. cities",0.1,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,Washington Post,Push to impeach Trump stalls amid deference to — and fear of — Pelosi,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,ABC,Blackout hits tens of millions in South America,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,Breitbart,Feds ‘Actively Working’ on Crackdown on Welfare-Dependent Immigration,-0.13,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,Buzzfeed,16 Pictures That Prove Men Are A Very Interesting Species,0.65,0.65,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,China Daily,'No forces can sever ties' with Taiwan compatriots,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-17 11:55:25.478546,Sixth Tone,"Collage: China’s Week in Photos, June 10–16",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,Fox,Trump says ICE poised to deport vast numbers of illegal immigrants beginning next week,-0.17,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,NBC,"Facebook to launch digital currency, 'libra,' in effort to create new payment system",0.07,0.23,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,Washington Post,President vows mass migrant arrests starting next week,0,0.05,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,ABC,"'Start Here': 1,000 more US troops, Texas shooting",0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,Breitbart,Fitton: Emails Show Obama State Department’s Role in Anti-Trump Coup Cabal,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,Buzzfeed,"Sorry, If You’re Under 25, There’s NO WAY You’ve Heard Of These Iconic Songs",0,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,China Daily,Foreign ministry defends UN visit to Xinjiang,-0.12,0.12,miscellaneous,,,,,,,,,,,,,,,
2019-06-18 17:56:38.715487,Sixth Tone,A Fatal Accident Renews Fears Over High-Rise Safety,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,Fox,Human trafficking in America among worst in the world: State Department report,-0.5,0.55,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,NBC,"Iranian Americans express fear, call for caution amid mounting tensions",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,Washington Post,Trump says he will put deportation efforts on hold temporarily,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,ABC,Police: Officer shot in ambush had no chance of survival,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,Breitbart,Biden: Trump’s Account of Iran Strike Decision ‘Simply Not Possible’,0,1,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,Buzzfeed,"17 Tweets From This Week That Are So Funny I Laughed, Ha Ha",0.47,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,China Daily,Li assures entrepreneurs of expanded market access,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-23 10:29:40.490512,Sixth Tone,Born Again: China’s Girl Groups and the Life Cycle of a Stardom,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,Fox,"Sanders to propose 'revolutionary' plan to wipe out all $1.6T in student loan debt, make public school free",0.2,0.43,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,NBC,Trump's economic plan for Mideast peace met with widespread rejection,0.2,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,Washington Post,"Trump’s erratic policy moves put national security at risk, experts warn",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,ABC,"'Start Here': Iran sanctions, mass deportations",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,Breitbart,Exclusive– Expert: ‘Only Matter of Time Before Illegal Alien Voting Is Expanded’,-0.25,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,Buzzfeed,Here’s All The New TV And Movies Coming To Hulu In July,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,China Daily,Stability and new opportunities raising living standards,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-06-24 18:03:53.422031,Sixth Tone,"Collage: China’s Week in Photos, June 17–23",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,Fox,"Iran slams Trump admin over US sanctions, says 'channel' for statesmanship has ended 'forever'",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,NBC,Almost 300 migrant children removed from Texas facility described as 'appalling',-0.35,0.9,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,Washington Post,"Cubans in the palace, illicit gold deals, Hezbollah cells: Allegations of Maduro’s ex-spy chief",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,ABC,Trump announces new sanctions on Iran,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,Breitbart,Pompeo Arrives in Middle East to Build ‘Global Coalition’ Against Iran,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,Buzzfeed,14 Screenshots Of People Doing A Terrible Job Of Shooting Their Shot That’ll Make You Cringe,-1,1,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,China Daily,"Multilateralism, global challenges on G20 agenda",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-25 13:17:14.929576,Sixth Tone,"Collage: China’s Week in Photos, June 17–23",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,Fox,"PERGRAM: Media coverage of Mueller on the Hill will be 'off Richter scale,' GOP will target dossier",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,NBC,House passes border funding bill to address humanitarian crisis,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,Washington Post,Mueller to testify before Congress about probe,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,ABC,Bill Cosby files appeal to sex assault conviction,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,Breitbart,House Democrats Subpoena Robert Mueller to Testify in Open Committee Hearing,0,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,Buzzfeed,20 Hotel Employee Secrets That’ll Truly Shock And Horrify You,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,China Daily,Xi underlines self-reform of CPC in new era,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-06-26 13:22:50.304180,Sixth Tone,Saving China’s Dialects? There’s an App for That,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,Fox,"2020 Dems clash on 'Medicare-for-all,' immigration at debate marred by technical difficulties",0,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,NBC,"As it happened: Highlights, analysis, fallout from the first Dem face-off",0.25,0.33,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,Washington Post,Democratic divides on display,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,ABC,"Photo of drowned father, daughter drives debate",-0.1,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,Breitbart,"***Live Updates*** 2020: Dems Debate in MiamiCorporate Bashing, Amnesty, Climate Change Warren With Bernie ’Medicare for All’Beto: Impeach Trump NowNBC Technical Screw-up",0.07,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,Buzzfeed,17 Photos Of Shadows That Are Too Good To Be True,0.52,0.62,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,China Daily,Anti-graft office bolsters fugitive hunt,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-06-27 13:52:03.913183,Sixth Tone,Guizhou To Investigate Rumors of Orphanage Sex Abuse,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,Fox,"Biden drops to new low in 2020 Dem primary race, Fox News Poll reveals",0.18,0.42,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,NBC,Pompeo calls attack on Saudi oil site an 'act of war' as Trump increases sanctions on Iran,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,Washington Post,Pompeo calls attacks on Saudi oil facilities ‘act of war’ as Trump orders increase in sanctions on Iran,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,ABC,Saudis cite Iran for attack US calls 'act of war',0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,Breitbart,"Protesters, Trump Supporters Clash Outside of Trump Beverly Hills Fundraiser",0,0.05,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,Buzzfeed,18 Dogs Who Are Too Precious For Words,0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,China Daily,HK dialogue will start in coming week,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-18 18:40:36.431611,Sixth Tone,China’s Telecom Companies Showcase Potential 5G Applications,0,1,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,Fox,"Voters frustrated with feds as Trump approval rating ticks up, Fox News Poll finds",-0.7,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,NBC,'As bad as I've ever seen it': Imelda swamps parts of Texas with more than 3 feet of rain,-0.1,0.58,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,Washington Post,"Whistleblower complaint about Trump involves Ukraine, say people familiar with the matter",0.04,0.35,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,ABC,"1 killed, 7 injured in California tour bus crash",-0.2,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,Breitbart,Trump Scores Victory as Judge Temporarily Blocks California Law Requiring Disclosure of Tax Returns‘Wouldn’t that create a hodgepodge of laws around the country?’,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,Buzzfeed,40 “Facts” That Everyone Between The Ages 27–34 Will Totally Agree On,0,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,China Daily,Travel experiences evolving as National Day holiday approaches,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-19 21:22:40.165967,Sixth Tone,The Guangdong Opera Troupe Fighting to Keep a Local Art Alive,0.05,0.2,miscellaneous,,,,,,,,,,,,,,,"
"
2019-09-22 12:33:58.889607,Fox,"Trump says he did ‘nothing wrong’ in call with Ukrainian leader, accuses Biden of being dishonest",-0.4,0.7,miscellaneous,,,,,,,,,,,,,,,
2019-09-22 12:33:58.889607,NBC,"A record share of voters dislike Trump personally, new poll shows",0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-09-22 12:33:58.889607,Washington Post,Ukraine call points to a president convinced of his own invincibility,0.6,1,miscellaneous,,,,,,,,,,,,,,,
2019-09-22 12:33:58.889607,ABC,At least 3 dead in apartment party horror,-0.25,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-09-22 12:33:58.889607,Breitbart,James O’Keefe Remembers Andrew Breitbart on 10th Anniversary of ACORN Sting,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-22 12:33:58.889607,Buzzfeed,21 “Hustlers” Behind-The-Scenes Facts That Are Downright Fascinating,0.7,0.85,miscellaneous,,,,,,,,,,,,,,,
2019-09-22 12:33:58.889607,China Daily,China demands US drop bill on HK,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-09-22 12:33:58.889607,Sixth Tone,"Collage: China’s Week in Photos, Sept. 16–22",0,0,miscellaneous,,,,,,,,,,,,,,,"
"
2019-09-23 16:21:07.341015,Fox,Whistleblower had no ‘direct knowledge’ of Trump call; GOP claims Ukraine story unraveling,-0.05,0.4,miscellaneous
2019-09-23 16:21:07.341015,NBC,"Trump suggests he tied Ukraine funding to corruption, cites Biden allegations",0.0,0.0,miscellaneous
2019-09-23 16:21:07.341015,Washington Post,Trump denies he sought Ukrainian probe of Biden’s family,0.0,0.0,miscellaneous
2019-09-23 16:21:07.341015,ABC,Jurors convict Iowa farmer in corn rake killing of wife,0.0,0.0,miscellaneous
2019-09-23 16:21:07.341015,Breitbart,Donald Trump Rips Joe Biden and ‘Witch Hunt’ Sequel over Ukraine Phone Call‘The one who’s got the problem is Biden’,0.0,0.0,miscellaneous
2019-09-23 16:21:07.341015,Buzzfeed,We Need To Talk About This Wild Interview With Terrence Howard On The Red Carpet At The Emmys,0.05,0.2,miscellaneous
2019-09-23 16:21:07.341015,China Daily,Third rehearsal for National Day celebrations concludes,0.0,0.0,miscellaneous
2019-09-23 16:21:07.341015,Sixth Tone,Living in China's New Green Zones,-0.03,0.38,miscellaneous
"
"
2019-09-24 13:47:30.335264,Fox,Exasperated San Franciscans come up with novel approach to roust homeless campers from sidewalks,0.0,0.0,miscellaneous
2019-09-24 13:47:30.335264,NBC,Trump acknowledges withholding funds from Ukraine,0.0,0.0,miscellaneous
2019-09-24 13:47:30.335264,Washington Post,"Trump confirms he withheld Ukraine aid, says he wants other countries to help pay",0.04,0.24,miscellaneous
2019-09-24 13:47:30.335264,ABC,Submarine found with $165M in cocaine: Officials,0.0,0.0,miscellaneous
2019-09-24 13:47:30.335264,Breitbart,MAGA at UNTrump Confronts Globalists-Defends Innocent Life-Slams Social Media Censors-Fights for Religious Freedom-Open Borders = Human Trafficking-Maduro ’Cuban Puppet’-Iran ’Bloodlust’-Says Globalist Religion Dead in USA-Ignores Eco Freaks,0.07,0.3,miscellaneous
2019-09-24 13:47:30.335264,Buzzfeed,Christian Siriano Helped Style Young Cancer Survivors During Blood Cancer Awareness Month,0.05,0.2,miscellaneous
2019-09-24 13:47:30.335264,China Daily,"Joint plan aims to stifle cancer incidence, mortality rate by '22",0.0,0.0,miscellaneous
2019-09-24 13:47:30.335264,Sixth Tone,"Zhejiang Family Marries, Divorces 23 Times To Scam Government",0.0,0.0,miscellaneous
"
"
2019-09-25 13:12:21.237410,Fox,"Ukraine call shows Trump pressed for Biden probe, asked about DNC server but no talk of military aid",-0.1,0.1,miscellaneous
2019-09-25 13:12:21.237410,NBC,A mother's loss made her an anti-vaccination star. But vaccines didn't kill her baby.,0.0,0.0,miscellaneous
2019-09-25 13:12:21.237410,Washington Post,"Massive change already here for world’s oceans and frozen regions, new U.N. climate report says",0.07,0.73,miscellaneous
2019-09-25 13:12:21.237410,ABC,Trump clear of campaign violation in Ukraine call,0.1,0.38,miscellaneous
2019-09-25 13:12:21.237410,Breitbart,Another Deep State Coup Blows Up!Trump Taunts Impeachment Democrats‘Got Them by Surprise’ with Transcript Release,0.0,0.4,miscellaneous
2019-09-25 13:12:21.237410,Buzzfeed,Caroline Calloway Wants To Talk About Why You Love To Hate Her,-0.03,0.53,miscellaneous
2019-09-25 13:12:21.237410,China Daily,"15,858 people pardoned ahead of anniversary",0.0,0.0,miscellaneous
2019-09-25 13:12:21.237410,Sixth Tone,Tigers Advance and Farmers Retreat in China’s Northeast,0.0,0.0,miscellaneous
"
"
2019-09-26 13:14:25.237427,Fox,Intel chief’s patience with Schiff wears thin after hours of questioning on whistleblower complaint,-0.35,0.53,miscellaneous
2019-09-26 13:14:25.237427,NBC,"White House officials acted to 'lock down' record of Trump-Ukraine call, whistleblower complaint says ",-0.15,0.16,miscellaneous
2019-09-26 13:14:25.237427,Washington Post,Whistleblower claimed Trump abused his office,0.0,0.0,miscellaneous
2019-09-26 13:14:25.237427,ABC,GM strike could end before the weekend: Sources,0.0,0.0,miscellaneous
2019-09-26 13:14:25.237427,Breitbart,"Impeachment Freakout: Schiff Performs Fake Conversation Between Trump, Ukraine PresidentPencil Neck Dunks on Self",-0.5,1.0,miscellaneous
2019-09-26 13:14:25.237427,Buzzfeed,36 Pictures That Prove Humans Are Actually Kinda Smart Sometimes,0.11,0.37,miscellaneous
2019-09-26 13:14:25.237427,China Daily,"100,000 people, 70 floats to parade on Oct 1",-0.25,0.23,miscellaneous
2019-09-26 13:14:25.237427,Sixth Tone,The Problem with China’s PhD Programs? They’re All Academic,0.0,0.0,miscellaneous
"
"
2019-09-27 10:40:35.438912,Fox,"Trump, allies escalate attacks over Ukraine call furor as Dems hit gas on impeachment",0.0,0.0,miscellaneous
2019-09-27 10:40:35.438912,NBC,Pelosi on Trump impeachment inquiry: 'He gave us no choice',0.0,0.0,miscellaneous
2019-09-27 10:40:35.438912,Washington Post,"Whistleblower, working in stealth, almost single-handedly set impeachment in motion",0.0,0.0,miscellaneous
2019-09-27 10:40:35.438912,ABC,'Start Here': Whistleblower complaint revealed,-0.3,0.2,miscellaneous
2019-09-27 10:40:35.438912,Breitbart,Watch: Democrats Hold Hearing on Childhood Stresses Caused by Trump,0.0,0.0,miscellaneous
2019-09-27 10:40:35.438912,Buzzfeed,42 Tweets From College Students That Made Me Laugh Way Harder Than I Thought I Would,0.1,0.05,miscellaneous
2019-09-27 10:40:35.438912,China Daily,PLA blasts US over hype of 'Chinese threat',0.0,0.0,miscellaneous
2019-09-27 10:40:35.438912,Sixth Tone,The Last Shepherds of Qilian,0.0,0.07,miscellaneous
"
"
2019-09-28 13:15:14.909516,Fox,"Gov. Cuomo: Pelosi folded to ‘leftist’ Dems, launching impeachment inquiry 'unproductive'",-0.05,0.6,miscellaneous
2019-09-28 13:15:14.909516,NBC,Rudy Giuliani's former DOJ colleagues believe he committed crimes,0.0,0.0,miscellaneous
2019-09-28 13:15:14.909516,Washington Post,Trump told Russian officials in 2017 he wasn’t concerned about Moscow’s interference in election,0.0,0.0,miscellaneous
2019-09-28 13:15:14.909516,ABC,Foreign-leader call storage changed after leaks,0.0,0.0,miscellaneous
2019-09-28 13:15:14.909516,Breitbart,Democrat Former CIA Officer: Impeachment Inquiry Sets ‘Horrific Precedent’,-0.5,0.5,miscellaneous
2019-09-28 13:15:14.909516,Buzzfeed,"Cats Are Huge Jerks, And These 21 Pictures Are All The Proof You Need",0.4,0.9,miscellaneous
2019-09-28 13:15:14.909516,China Daily,PLA blasts US over hype of 'Chinese threat',0.0,0.0,miscellaneous
2019-09-28 13:15:14.909516,Sixth Tone,The Last Shepherds of Qilian,0.0,0.07,miscellaneous
"
"
2019-09-29 13:26:30.484093,Fox,"Trump attorney Giuliani wasn’t alone in seeking intel on Biden in Ukraine drama, official tells Fox News",0.0,0.0,miscellaneous
2019-09-29 13:26:30.484093,NBC,"Trump's ex-homeland security adviser 'disturbed' by Ukraine allegations, says president must let 2016 go",0.0,0.0,miscellaneous
2019-09-29 13:26:30.484093,Washington Post,State Dept. questions more than 100 former Clinton aides about emails,0.25,0.25,miscellaneous
2019-09-29 13:26:30.484093,ABC,3 injured as helicopter crashes at fairgrounds,0.0,0.0,miscellaneous
2019-09-29 13:26:30.484093,Breitbart,Watch: Mark Levin Scorched Earth Defense of Trump Vs. Ukraine Hoaxers Crushes FNC Henry for Fake News  Blasts Dem Impeach-Freaks: ’Pelosi *Is* AOC!’,-0.62,1.0,miscellaneous
2019-09-29 13:26:30.484093,Buzzfeed,Larry David And Maya Rudolph As Bernie Sanders And Kamala Harris On “Saturday Night Live” Is Pure Gold,0.18,0.5,miscellaneous
2019-09-29 13:26:30.484093,China Daily,White paper outlines country's development,0.0,0.0,miscellaneous
2019-09-29 13:26:30.484093,Sixth Tone,"Collage: China’s Week in Photos, Sept. 23–29",0.0,0.0,miscellaneous
"
"
2019-09-30 12:03:54.707717,Fox,"Impeachment probe rapidly widens as Dems fire off subpoenas, set testimony in Ukraine case",0.0,0.0,miscellaneous
2019-09-30 12:03:54.707717,NBC,"Trump goes on the attack, tweets impeachment would cause 'Civil War-like fracture'",0.0,0.0,miscellaneous
2019-09-30 12:03:54.707717,Washington Post,Intelligence panel has deal to hear whistleblower’s testimony,0.0,0.0,miscellaneous
2019-09-30 12:03:54.707717,ABC,CVS discontinues heartburn drug to review safety,0.0,0.0,miscellaneous
2019-09-30 12:03:54.707717,Breitbart,"Schweizer: Joe Biden ‘Was Steering Billions to Ukraine’ for Access, Influence",0.0,0.0,miscellaneous
2019-09-30 12:03:54.707717,Buzzfeed,21 Parents Who Got In A Fight With Technology And Lost,0.0,0.0,miscellaneous
2019-09-30 12:03:54.707717,China Daily,"Air cleaner, but smog remains a problem",0.0,0.0,miscellaneous
2019-09-30 12:03:54.707717,Sixth Tone,"Collage: China’s Week in Photos, Sept. 23–29",0.0,0.0,miscellaneous
"
"
2019-10-01 12:08:12.434651,Fox,Leaked Zuckerberg audio reveals Facebook's nuclear strategy if Warren is elected in 2020,0.0,0.0,miscellaneous
2019-10-01 12:08:12.434651,NBC,Pompeo accuses House Dems of trying to 'bully' officials into testifying in impeachment inquiry,0.0,0.0,miscellaneous
2019-10-01 12:08:12.434651,Washington Post,Pompeo says State Dept. officials won’t show up for impeachment depositions,0.0,0.0,miscellaneous
2019-10-01 12:08:12.434651,ABC,"US, North Korea to hold working-level talks",0.0,0.0,miscellaneous
2019-10-01 12:08:12.434651,Breitbart,"Photo: Joe, Hunter Biden Golf with Ukraine Energy Company Board Member in 2014Veep Has Denied Ever Talking to Son About ‘Overseas Business Dealings’",0.0,0.0,miscellaneous
2019-10-01 12:08:12.434651,Buzzfeed,"Here’s The Best Coffee Spot In Every State, According To Yelp",1.0,0.3,miscellaneous
2019-10-01 12:08:12.434651,China Daily,"Air cleaner, but smog remains a problem",0.0,0.0,miscellaneous
2019-10-01 12:08:12.434651,Sixth Tone,Flag-Waving Fare Scores Big for China’s Flagging Film Industry,0.0,0.1,miscellaneous
"
"
2019-10-02 10:13:41.420647,Fox,Rep. Tlaib spars with Detroit police chief; claims only black analysts fit to operate AI program,0.08,0.61,miscellaneous
2019-10-02 10:13:41.420647,NBC,Pompeo admits he was on Trump call with Ukrainian president,0.0,0.0,miscellaneous
2019-10-02 10:13:41.420647,Washington Post,Pompeo confirms he was on Trump’s Ukraine call,0.0,0.0,miscellaneous
2019-10-02 10:13:41.420647,ABC,'Start Here': Pompeo and UPS drone delivery,0.0,0.0,miscellaneous
2019-10-02 10:13:41.420647,Breitbart,"Jefe Returns — to KAG!Sessions Applauds Trump on Trade, Immigration, Foreign Policy2020 a ‘Realigning Election’… GOP Must Seize Opportunity for ‘Historic Governing Majority’",-0.06,0.06,miscellaneous
2019-10-02 10:13:41.420647,Buzzfeed,Here Is Everything We Were Talking About And Obsessed With In October 2009,-0.5,1.0,miscellaneous
2019-10-02 10:13:41.420647,China Daily,"Air cleaner, but smog remains a problem",0.0,0.0,miscellaneous
2019-10-02 10:13:41.420647,Sixth Tone,The Rich Off-Roaders Riding to the Rescue Across Rural China,0.19,0.38,miscellaneous
"
"
2019-10-04 11:39:19.244678,Fox,"GOP lawmakers battle Dems to protect White House from subpoena blitz, ‘partisan’ Ukraine probe",0.0,0.0,miscellaneous
2019-10-04 11:39:19.244678,NBC,"U.S. officials pushed Ukraine to probe Trump opponents as condition for White House visit, texts show",0.0,0.0,miscellaneous
2019-10-04 11:39:19.244678,Washington Post,Officials’ texts reveal belief that Trump wanted probes as condition of Ukraine meeting,0.0,0.0,miscellaneous
2019-10-04 11:39:19.244678,ABC,Supreme Court to hear Louisiana abortion case,0.0,0.0,miscellaneous
2019-10-04 11:39:19.244678,Breitbart,"136,000 Jobs Created in September, Unemployment Lowest Since 1969",0.0,0.0,miscellaneous
2019-10-04 11:39:19.244678,Buzzfeed,19 More Tweets That Are Exactly What This World Needs Right Now,0.35,0.43,miscellaneous
